id,price,year,manufacturer,model,odometer,title_status,VIN,type,paint_color,image_url
7304964906,26999,2012,ford,f150 supercrew cab,102325,clean,JT2SW21N0N0017264,pickup,silver,https://images.craigslist.org/00z0z_9iYk2WdWxbXz_0ak07K_600x450.jpg
7304952839,12995,2015,kia,optima lx,93496,clean,1C6JJTBG3LL145220,sedan,black,https://images.craigslist.org/00R0R_hMSJfFiXEHYz_0cU08B_600x450.jpg
7304952512,11991,2018,ford,fiesta,45368,clean,1C3CDFFA3GD796271,sedan,silver,https://images.craigslist.org/00h0h_1PsWYYbDHwtz_0ak07K_600x450.jpg
7304933475,5500,1991,chevrolet,gmt-400,181256,clean,KL4MMDSL2LB088332,pickup,blue,https://images.craigslist.org/00I0I_8TF7nHKvO02z_0jm0cU_600x450.jpg
7304922200,25900,2019,ram,promaster city wagon,8750,clean,1N4AZ1CP7KC304300,van,grey,https://images.craigslist.org/00q0q_6BUIlOlKiP3z_0ak07K_600x450.jpg
7304921767,22999,2017,volkswagen,golf gti,57175,clean,KL8CK6S0XGC573433,sedan,grey,https://images.craigslist.org/01515_1ygigjjgJyWz_0ak05Q_600x450.jpg
7304909984,39999,2018,chevrolet,silverado 1500,48486,clean,5NPE24AF3GH338001,truck,white,https://images.craigslist.org/00F0F_4dYwwOMlnHWz_0ak05Q_600x450.jpg
7304908119,20493,2019,dodge,grand caravan,10885,clean,2T2GK31U37C022663,van,white,https://images.craigslist.org/00W0W_ldYft7dyxHcz_0ak07K_600x450.jpg
7304897067,30995,2014,ram,1500,87431,clean,1C4PJMBS6FW675925,truck,silver,https://images.craigslist.org/00E0E_8ZrySWVAIdiz_0ak07K_600x450.jpg
7304891098,14991,2017,chevrolet,cruze,53902,clean,1G1165S37FU102266,sedan,red,https://images.craigslist.org/00n0n_le9UjA710xZz_0ak07K_600x450.jpg
7304867334,17954,2017,mazda,mazda6,27568,clean,1J4GW58SXXC507328,sedan,black,https://images.craigslist.org/00b0b_krlHfCLeKEnz_0ak05Q_600x450.jpg
7304847599,22995,2014,mazda,mx-5 miata,6831,clean,4T1B11HK8JU044349,convertible,grey,https://images.craigslist.org/01010_5xBG6eXJ7FIz_0ak07K_600x450.jpg
7304846422,9000,2014,volkswagen,passat,119555,clean,1C6SRFHT3KN572757,sedan,white,https://images.craigslist.org/01616_iKYO2UTea32z_0ak07K_600x450.jpg
7304842169,31799,2019,nissan,murano,24616,clean,1GBHC34KX8E209434,wagon,white,https://images.craigslist.org/00f0f_akaWgRXASTyz_0ak07K_600x450.jpg
7304841567,20999,2019,nissan,altima,36168,clean,JA4AZ3A34KZ050333,sedan,grey,https://images.craigslist.org/00Y0Y_cWGqmywnc4Tz_0ak07K_600x450.jpg
7304841192,25996,2015,dodge,charger,12089,clean,WBA3N9C57GK249983,sedan,silver,https://images.craigslist.org/00d0d_l4k8PEYzyuYz_0ak05Q_600x450.jpg
7304839349,29955,2019,kia,sorento,22327,clean,1G1YF2D7XE5108892,SUV,red,https://images.craigslist.org/00l0l_9tsUmproDtFz_0ak05Q_600x450.jpg
7304838262,34995,2018,ram,1500,27488,clean,1G1YM2D74E5124558,truck,black,https://images.craigslist.org/00x0x_7Facq1BWIbgz_0ak07K_600x450.jpg
7304836121,29995,2018,honda,cr-v,26210,clean,1ZVBP8CU8D5249606,SUV,white,https://images.craigslist.org/00z0z_4HssvavhWKSz_0ak07K_600x450.jpg
7304832387,34943,2017,chevrolet,silverado 1500,78428,clean,CKD187F107938,truck,blue,https://images.craigslist.org/00Q0Q_5EYcrgBKnqaz_0ak07K_600x450.jpg
7304828903,31499,2019,mini,cooper countryman,8387,clean,1FA6P8CF9L5130067,sedan,blue,https://images.craigslist.org/00W0W_1Q9cny0zfXLz_0ak07K_600x450.jpg
7304824480,32900,2018,jeep,wrangler jk unlimited,25257,clean,1G1YG3D78E5125905,SUV,silver,https://images.craigslist.org/00E0E_44BRdloqZ8Rz_0ak07K_600x450.jpg
7304824350,28200,2019,dodge,charger,12651,clean,1FTEW1EG1HFB45394,sedan,black,https://images.craigslist.org/00i0i_iXTVqdTGhwnz_0ak07K_600x450.jpg
7304822519,17995,2016,chevrolet,malibu,64201,clean,3CZRU5H51HM710794,sedan,brown,https://images.craigslist.org/00B0B_8Lr2QpzRuQmz_0ak07K_600x450.jpg
7304819268,33995,2016,subaru,wrx sti,57512,clean,JTHBW1GG9D2013192,sedan,silver,https://images.craigslist.org/00w0w_3KXvpVgEe1Dz_0ak07K_600x450.jpg
7304813678,28888,2019,dodge,charger,36334,clean,4S3GTAB69H3740895,sedan,red,https://images.craigslist.org/00B0B_jFxGXNts9hNz_0ak05Q_600x450.jpg
7304793530,20999,2016,jeep,cherokee,57696,clean,1G6AP5SX4J0140628,SUV,red,https://images.craigslist.org/00808_25XvG5kR483z_0ak07K_600x450.jpg
7304786038,37988,2016,gmc,sierra 1500,37360,clean,YV440MBX3G1263300,truck,white,https://images.craigslist.org/00505_3Ur8fuinyo4z_0ak05Q_600x450.jpg
7304769390,14999,2006,jeep,wrangler,131115,clean,1FADP3R41HL224432,SUV,black,https://images.craigslist.org/01717_dr7eCPhaaj3z_0ak07K_600x450.jpg
7304769268,46964,2019,infiniti,qx80,42596,clean,1FADP3R4XEL300077,SUV,grey,https://images.craigslist.org/00404_g75Jk59naBFz_0ak07K_600x450.jpg
7304769214,34943,2020,infiniti,qx60,7083,clean,JA4J24A50JZ029635,SUV,blue,https://images.craigslist.org/00b0b_60KDHABXv02z_0ak07K_600x450.jpg
7304746707,9700,2018,mitsubishi,mirage es,43700,clean,JT3VN39W3L0001703,hatchback,red,https://images.craigslist.org/01717_bvBsrgdHsYpz_0QE0Du_600x450.jpg
7304729036,34900,2019,jeep,wrangler unlimited,24536,clean,JTJBARBZ5G2084642,SUV,blue,https://images.craigslist.org/00u0u_3lustFB5qLez_0ak07K_600x450.jpg
7304728857,26000,2021,jeep,compass,4347,clean,1GTR8CED6KZ374754,SUV,red,https://images.craigslist.org/01010_6PTiVe49lQNz_0ak07K_600x450.jpg
7304728830,12995,2014,ford,c-max hybrid,62948,clean,ZASFAKPN5J7B87823,hatchback,white,https://images.craigslist.org/00101_fSvGXs0SJExz_0ak07K_600x450.jpg
7304728563,29995,2014,jeep,wrangler unlimited,41660,clean,1FADP5AU9DL532627,SUV,silver,https://images.craigslist.org/00404_cikcL83hbglz_0ak07K_600x450.jpg
7304728276,25810,2016,ram,1500,137608,clean,2C3CDXBGXGH302894,truck,white,https://images.craigslist.org/00f0f_6SqDajZjTOUz_0ak07K_600x450.jpg
7304726258,24995,2019,toyota,camry,16181,clean,WBA5A5C50FD515781,sedan,white,https://images.craigslist.org/01717_34q2xLkG5U1z_0ak07K_600x450.jpg
7304719618,28995,2018,toyota,camry,27936,clean,JHMGE8H34CC026972,sedan,silver,https://images.craigslist.org/00V0V_bhhCfhmjjGfz_0ak07K_600x450.jpg
7304705813,24888,2015,acura,mdx,52216,clean,1FT7W2BT7HEE28596,SUV,grey,https://images.craigslist.org/00a0a_hO8EkNoBxFdz_0ak05Q_600x450.jpg
7304705698,29999,2018,nissan,pathfinder,32047,clean,5J8TB3H59EL004581,SUV,red,https://images.craigslist.org/00000_3IX4Nci58V1z_0ak07K_600x450.jpg
7304705541,39999,2014,jeep,grand cherokee,112123,clean,5J8TB3H30FL002931,SUV,black,https://images.craigslist.org/00G0G_40uvqFFaMTBz_0ak07K_600x450.jpg
7304705409,30995,2014,ram,1500,87431,clean,5J8TB1H59CA000947,truck,silver,https://images.craigslist.org/00E0E_8ZrySWVAIdiz_0ak07K_600x450.jpg
7304705300,8950,2012,ford,flex,157614,clean,5J8TC2H68LL000910,wagon,brown,https://images.craigslist.org/00808_9qQpwf1txWWz_0uY0hq_600x450.jpg
7304704202,28888,2020,mercedes-benz,gla 250,25734,clean,5UXKR0C56J0X89566,SUV,black,https://images.craigslist.org/00P0P_e7KtvwsQw73z_0ak05Q_600x450.jpg
7304703992,33999,2018,jeep,grand cherokee,43013,clean,5J8TB4H34GL028827,SUV,black,https://images.craigslist.org/00H0H_WZSyZllTEaz_0ak07K_600x450.jpg
7304566150,15999,2010,nissan,titan crew cab,184555,clean,JM3KE2CYXF0514056,pickup,black,https://images.craigslist.org/00303_jK2gMISPX05z_0ak07K_600x450.jpg
7304566042,32999,2018,audi,q5,34527,clean,2HGFG3B06FH517149,SUV,grey,https://images.craigslist.org/00Y0Y_eHoywQdgMTuz_0ak07K_600x450.jpg
7304565953,32996,2015,chevrolet,silverado 1500,70149,clean,5NPD84LF1JH267931,truck,grey,https://images.craigslist.org/00404_6CGyAKBJp0Kz_0ak05Q_600x450.jpg
7304553092,19999,2007,toyota,tundra crewmax,161334,clean,1G1ZB5ST6HF278182,pickup,red,https://images.craigslist.org/00V0V_kxI8h5ykULJz_0ak07K_600x450.jpg
7304525595,25900,2016,jeep,wrangler,72132,clean,2HKRM4H51DH644084,SUV,white,https://images.craigslist.org/00P0P_4TfSLIzaLt7z_0ak07K_600x450.jpg
7304525551,34995,2012,ford,f-550,76114,clean,WAUGL58E65A500004,other,red,https://images.craigslist.org/00J0J_3b40UEYUDRwz_0jm0cU_600x450.jpg
7304523607,15900,2013,jeep,grand cherokee,113000,clean,JN1BJ1CR9JW258797,SUV,silver,https://images.craigslist.org/00p0p_biDmCEeZ00Xz_0ak07K_600x450.jpg
7304523139,24995,2013,chevrolet,silverado,117794,clean,1C4NJPBB4FD387731,pickup,black,https://images.craigslist.org/00Z0Z_kf59oIT5fkEz_0jm0cU_600x450.jpg
7304518033,18900,2018,hyundai,santa fe,69597,clean,3VWPP7AJ2CM622477,SUV,blue,https://images.craigslist.org/00606_fwgwKxUkSFOz_0ak07K_600x450.jpg
7304517973,39995,2019,nissan,armada,39935,clean,WBSCK933XWLC86489,wagon,silver,https://images.craigslist.org/00G0G_jjZeaUkI3mPz_0jm0cU_600x450.jpg
7304517879,15900,2014,honda,cr-v,151500,clean,4T3BK3BB9AU039945,SUV,brown,https://images.craigslist.org/01010_kI2ksVTq48dz_0ak07K_600x450.jpg
7304509946,9995,2012,subaru,legacy,128009,clean,3TYSZ5AN6LT001326,sedan,blue,https://images.craigslist.org/00505_kO3ZP8RgK5ez_0jm0cU_600x450.jpg
7304509760,16991,2018,kia,rio,19010,clean,2T3J1RFV6KW001855,sedan,white,https://images.craigslist.org/00e0e_epeinBMnroEz_0ak07K_600x450.jpg
7304509343,15995,2010,ford,e-350,130626,clean,JTEBU5JR2C5095428,wagon,white,https://images.craigslist.org/00r0r_BeaE9Zxl4Pz_0jm0cU_600x450.jpg
7304502483,14995,2012,ford,e-350,117091,clean,1GT12TEY1JF228327,wagon,white,https://images.craigslist.org/00D0D_jYNoLvhRJHbz_0jm0cU_600x450.jpg
7304500256,10991,2016,ford,focus,45519,clean,1GNKVGKD8FJ172211,sedan,white,https://images.craigslist.org/00V0V_3PPRqTSXCegz_0ak07K_600x450.jpg
7304499235,27999,2013,lexus,gs 350 awd,63629,clean,5TFUU4EN9FX117030,sedan,silver,https://images.craigslist.org/00606_8bkaFPjjs4z_0CI0t2_600x450.jpg
7304493253,27999,2013,ford,f-150 king ranch,100458,clean,1FMFU18585LB02992,truck,brown,https://images.craigslist.org/00z0z_6ZqiV4nrCZO_0CI0t2_600x450.jpg
7304490194,17999,2020,kia,soul lx,8908,clean,5N1DL0MN0KL567904,wagon,grey,https://images.craigslist.org/01010_78uVHhsZun4z_0CI0t2_600x450.jpg
7304490160,19995,2006,ford,f-550,129149,clean,1G1JD5SH4J4124851,other,white,https://images.craigslist.org/00E0E_bDXsmRTd75Gz_0jm0cU_600x450.jpg
7304479863,39999,2018,gmc,sierra 2500 hd,23884,clean,1N4AL3AP3FN316079,truck,white,https://images.craigslist.org/00O0O_7tKWQeEHsE9_0CI0t2_600x450.jpg
7304479269,25999,2014,ford,f-150 stx,116773,clean,KMHDH4AE5FU232134,truck,silver,https://images.craigslist.org/00h0h_cXnwpuPQzpGz_0CI0t2_600x450.jpg
7304468021,19995,2005,ford,f-550,121779,clean,5FPYK2F60HB009449,other,white,https://images.craigslist.org/00202_fZd8wSxzI45z_0jm0cU_600x450.jpg
7304461311,19499,2017,ford,fusion titanium,46686,clean,JT3GN86R5T0007474,sedan,grey,https://images.craigslist.org/00O0O_gs7Wpquxcin_0CI0t2_600x450.jpg
7304457770,14999,2014,ford,taurus limited awd,57908,clean,5TFUW5F15HX661216,sedan,blue,https://images.craigslist.org/00F0F_2NohBwPMkgsz_0CI0t2_600x450.jpg
7304451504,23999,2013,chevrolet,tahoe ltz,95000,clean,5YFEPRAE4LP070059,SUV,silver,https://images.craigslist.org/00n0n_6M9fR3AYZOVz_0CI0t2_600x450.jpg
7304444692,29600,2015,ram,1500 slt,66366,clean,1G1JF5SB9H4127387,truck,grey,https://images.craigslist.org/00404_2Z7guWA7rs9z_0CI0t2_600x450.jpg
7304444454,19499,2014,cadillac,ats awd,76518,clean,4T1G11BK5MU020965,sedan,black,https://images.craigslist.org/00j0j_gTB4WbEiR1e_0CI0t2_600x450.jpg
7304434301,29999,2018,bmw,x1 x,14999,clean,3GNDA13D77S517583,SUV,black,https://images.craigslist.org/01616_bACtPO7b8Yf_0CI0t2_600x450.jpg
7304429510,33995,2017,nissan,titan,13773,clean,WBXPC93419WJ27197,pickup,white,https://images.craigslist.org/00404_5MT1ip0qwNZz_0jm0cU_600x450.jpg
7304424964,26995,2009,chevrolet,silverado,128701,clean,1GCVKREC6GZ424294,other,white,https://images.craigslist.org/00d0d_lTHSPbDs4v1z_0jm0cU_600x450.jpg
7304421814,11991,2014,hyundai,elantra coupe,68658,clean,3VV1B7AX7JM125953,coupe,red,https://images.craigslist.org/00J0J_4foIRe4yYowz_0ak07K_600x450.jpg
7304415050,30194,2020,subaru,forester,20060,clean,1GCDT13E978255795,SUV,white,https://images.craigslist.org/00808_38QWqzS6Fb4z_0kE0fu_600x450.jpg
7304413796,44194,2020,dodge,durango,23461,clean,1C4BJWDGXHL559503,SUV,black,https://images.craigslist.org/00E0E_3fCYS5tXoQgz_0kE0fu_600x450.jpg
7304405587,24995,2013,ford,f-250,101462,clean,1FATP8UH5L5106447,pickup,red,https://images.craigslist.org/00K0K_eYolm67PLaNz_0jm0cU_600x450.jpg
7304404620,19993,2016,buick,enclave,106191,clean,2HGFC2F5XJH548120,SUV,silver,https://images.craigslist.org/00X0X_6zYD8Xfik0Zz_0ak07K_600x450.jpg
7304396533,9995,2013,honda,civic,122295,clean,1FTEX1CPXGKF08653,sedan,black,https://images.craigslist.org/00606_8SaKCJUdNOz_0jm0cU_600x450.jpg
7304393640,18995,2012,ford,explorer,101092,clean,1N6AD0ER2GN742510,SUV,black,https://images.craigslist.org/00s0s_htbXcJzmlR7z_0jm0cU_600x450.jpg
7304388025,27900,2018,honda,cr-v,30992,clean,JM1NDAD77H0123765,SUV,grey,https://images.craigslist.org/00H0H_kdFzNd5QGWcz_0ak07K_600x450.jpg
7304380437,26995,2011,chevrolet,silverado,93150,clean,1FA6P8CF4F5370910,pickup,white,https://images.craigslist.org/00404_23Z7kIV43UIz_0jm0cU_600x450.jpg
7304380226,24500,2020,buick,encore,12114,clean,1D7RB1CT1AS185264,SUV,white,https://images.craigslist.org/00U0U_bJSoeLtCdmCz_0ak07K_600x450.jpg
7304379450,36700,2019,chevrolet,colorado,34571,clean,1C6RR6FG6HS505813,truck,white,https://images.craigslist.org/00D0D_iIiGHGw2Gjez_0ak05Q_600x450.jpg
7304379129,22995,2014,mazda,mx-5 miata,6831,clean,2C3CCAEG1HH586610,convertible,grey,https://images.craigslist.org/01010_5xBG6eXJ7FIz_0ak07K_600x450.jpg
7304378150,8992,2013,chevrolet,sonic,94880,clean,5J8TB3H52DL006817,sedan,grey,https://images.craigslist.org/00B0B_e9jgrhSmiyPz_0ak07K_600x450.jpg
7304360929,14599,2017,chevrolet,cruze,17130,clean,KNDJF723097560494,sedan,red,https://images.craigslist.org/00Q0Q_j5hjaj8xb7yz_0ak05Q_600x450.jpg
7304360377,7500,2008,chevrolet,hhr,91053,clean,3C4PDCAB6ET213744,SUV,black,https://images.craigslist.org/01313_lhKsobqIHhgz_0ak07K_600x450.jpg
7304359681,34995,2018,ram,1500,27488,clean,WDDSJ5CB0GN390066,truck,black,https://images.craigslist.org/00x0x_7Facq1BWIbgz_0ak07K_600x450.jpg
7304359187,34499,2017,nissan,armada,75014,clean,3GCPKSE70CG126336,SUV,orange,https://images.craigslist.org/00b0b_vdG0RsmSxcz_0ak07K_600x450.jpg
7304358511,20991,2011,gmc,yukon,135636,clean,JTEZU5JR7C5035143,SUV,black,https://images.craigslist.org/00808_1pUj3sjqlC8z_0ak07K_600x450.jpg
7304356583,29995,2018,honda,cr-v,26210,clean,JTJYARBZ3K2143710,SUV,white,https://images.craigslist.org/00z0z_4HssvavhWKSz_0ak07K_600x450.jpg
7304356170,17995,2016,chevrolet,malibu,64201,clean,1G1YB2D71K5106794,sedan,brown,https://images.craigslist.org/00B0B_8Lr2QpzRuQmz_0ak07K_600x450.jpg
7304355058,21944,2019,chevrolet,malibu,22086,clean,1G1YA2D75H5106941,sedan,red,https://images.craigslist.org/00404_6jDp3mrUEP9z_0ak05Q_600x450.jpg
7304336372,32999,2017,lexus,rx 350,53353,clean,1G1YB2D74K5117188,SUV,silver,https://images.craigslist.org/00D0D_4pZwm7HZjGaz_0ak07K_600x450.jpg
7304327716,36220,2020,dodge,challenger,5038,clean,1FTPW14V17KC91454,coupe,red,https://images.craigslist.org/00E0E_jqzyl1Gmlaiz_0ak07K_600x450.jpg
7304327165,10995,2012,jeep,patriot,161471,clean,1GNSKCE02BR350569,SUV,silver,https://images.craigslist.org/00Q0Q_gJwQrrqLf1Hz_0ak07K_600x450.jpg
7304326859,27199,2020,chevrolet,equinox,3191,clean,1D7RV1CT5BS518784,SUV,black,https://images.craigslist.org/00Q0Q_e7OwlHm6l1Ez_0ak05Q_600x450.jpg
7304324266,33995,2016,subaru,wrx sti,57512,clean,1FTEW1EG4HKC99766,sedan,silver,https://images.craigslist.org/00w0w_3KXvpVgEe1Dz_0ak07K_600x450.jpg
7304309556,16977,2017,chevrolet,trax,7113,clean,JTMRK4DV2B5099800,SUV,red,https://images.craigslist.org/00t0t_3SETSoCSLwfz_0ak05Q_600x450.jpg
7304292913,29499,2020,jeep,cherokee,14240,clean,JTEBU14R458032871,SUV,white,https://images.craigslist.org/00B0B_2Vjlk7uM5eAz_0ak07K_600x450.jpg
7304276525,21999,2018,bmw,320i xdrive,64607,clean,1GYS4JEF6BR140935,sedan,red,https://images.craigslist.org/00x0x_kHFtCNhbEDuz_0ak07K_600x450.jpg
7304273116,48984,2020,ram,2500,25113,clean,5FNYF3H56BB006697,truck,white,https://images.craigslist.org/00p0p_ieiz4OGtEyAz_0ak07K_600x450.jpg
7304260266,32923,2020,jeep,grand cherokee,13692,clean,19XFC2F54JE018655,SUV,black,https://images.craigslist.org/01212_2AsPiZ9Y5t6z_0ak07K_600x450.jpg
7304255736,34995,2014,chevrolet,silverado 1500,61100,clean,5TDBZRFH1JS820828,truck,brown,https://images.craigslist.org/00s0s_1BdfQDH0texz_0CI0pZ_600x450.jpg
7304255263,34995,2012,ram,2500 laramie longhorn,165093,clean,3C6TR5DT4EG207425,truck,white,https://images.craigslist.org/00D0D_aaqbrkvtPM4z_0CI0pZ_600x450.jpg
7304255001,21900,2018,mini,cooper hardtop 2 door,15609,clean,JTJHW31U182859017,coupe,black,https://images.craigslist.org/00I0I_7AlOLdKcDbuz_0ak07K_600x450.jpg
7304254049,28500,2018,jeep,grand cherokee,31566,clean,2C3CA6CT8BH549712,SUV,white,https://images.craigslist.org/00g0g_8Y2yMRaAZ3nz_0ak07K_600x450.jpg
7304244547,12995,2014,ford,c-max hybrid,62948,clean,3GCUKREC0FG308616,hatchback,white,https://images.craigslist.org/00101_fSvGXs0SJExz_0ak07K_600x450.jpg
7304233596,47999,2016,ram,2500 crew cab,63823,clean,5J8TC1H78LL006127,pickup,blue,https://images.craigslist.org/00d0d_KVq8tiTbuCz_0CI0t2_600x450.jpg
7304233591,15999,2015,mazda,cx-5,93597,clean,5J8TB4H7XJL019673,SUV,white,https://images.craigslist.org/00n0n_i8QsD0e9Pw9z_0ak07K_600x450.jpg
7304233642,7995,2006,chevrolet,equinox,179803,clean,3GCUKSECXEG402573,SUV,blue,https://images.craigslist.org/00x0x_20MJmZ79m0Oz_0ak07K_600x450.jpg
7304233421,26980,2017,mini,cooper countryman,13095,clean,WAUB4CF52JA055429,sedan,white,https://images.craigslist.org/00707_J5YAgXhXvOz_0ak07K_600x450.jpg
7304233324,24995,2019,toyota,camry,16181,clean,WDDSJ5CB1KN765956,sedan,white,https://images.craigslist.org/01717_34q2xLkG5U1z_0ak07K_600x450.jpg
7304213412,9900,2007,dodge,dakota,136151,clean,WBA8E5C5XJA507621,truck,red,https://images.craigslist.org/00D0D_2v8lRNR4Ljxz_0ak07K_600x450.jpg
7304213261,16988,2014,ford,taurus,53202,clean,JTJYARBZ1J2098863,sedan,grey,https://images.craigslist.org/00l0l_iswKBtRzA7oz_0ak05Q_600x450.jpg
7304213226,28995,2018,toyota,camry,27936,clean,YV1612FS3D2202850,sedan,silver,https://images.craigslist.org/00V0V_bhhCfhmjjGfz_0ak07K_600x450.jpg
7304213085,36499,2020,dodge,challenger,8378,clean,5TDZA3EH1DS036884,coupe,green,https://images.craigslist.org/00Z0Z_e21HWRGazSQz_0ak05Q_600x450.jpg
7304212119,23999,2020,chevrolet,equinox,42850,clean,5TDZK3EH0CS075087,SUV,white,https://images.craigslist.org/00A0A_9dxXvo36IxGz_0ak07K_600x450.jpg
7304193703,15799,2018,kia,forte,12394,clean,1NXBR32E48Z946949,sedan,silver,https://images.craigslist.org/00v0v_fz1BaYbqNYTz_0ak05Q_600x450.jpg
7304193565,19999,2019,chevrolet,malibu,29188,clean,1G1YW2DW6D5108653,sedan,grey,https://images.craigslist.org/00D0D_iy2ntMqXOVwz_0ak07K_600x450.jpg
7304193258,21995,2014,ford,f-150,186751,clean,1FMCU0EG1BKC31984,pickup,white,https://images.craigslist.org/00e0e_aBfUvOl8maEz_0jm0cU_600x450.jpg
7304191140,27995,2013,ford,f-150,19928,clean,1J4GA59118L538912,pickup,silver,https://images.craigslist.org/00Q0Q_2HMthJVTaQzz_0jm0cU_600x450.jpg
7304190957,29995,2017,jeep,grand cherokee,52880,clean,3D3KS28D68G172053,SUV,white,https://images.craigslist.org/00a0a_4ctnLkAt9B8z_0jm0cU_600x450.jpg
7304190785,19995,2018,jeep,cherokee,39837,clean,JF1VA1G65F9810835,SUV,white,https://images.craigslist.org/00V0V_4wMpbzSbIykz_0jm0cU_600x450.jpg
7304032627,39995,2015,ram,2500,115148,clean,JF1VA1J68F9830182,pickup,brown,https://images.craigslist.org/00b0b_kGPM29yA43pz_0jm0cU_600x450.jpg
7304011129,18991,2018,mazda,mazda3 4-door,21890,clean,JT3GN87R210191204,sedan,silver,https://images.craigslist.org/00M0M_lTiq1LUHHOEz_0ak07K_600x450.jpg
7304004778,19995,2012,ford,f-350,118183,clean,2HGFC3B97JH350612,pickup,silver,https://images.craigslist.org/00Q0Q_g4lKMTNHeM8z_0jm0cU_600x450.jpg
7304004650,25995,2019,volkswagen,tiguan se awd,19237,clean,SHHFK7H4XLU415450,SUV,black,https://images.craigslist.org/00R0R_fTvLNIuZ4Flz_0cU08B_600x450.jpg
7304004601,74995,2016,chevrolet,corvette z06,7148,clean,5TDJZRFHXJS485595,coupe,grey,https://images.craigslist.org/00X0X_f67BKmYmD4I_0de08P_600x450.jpg
7304004602,18995,2018,kia,soul,12905,clean,5TDZA23C65S341784,wagon,red,https://images.craigslist.org/00r0r_lxuvGPYn9HKz_0jm0cU_600x450.jpg
7304004494,15995,2013,ford,expedition,131554,clean,1FTFW1EF6FFA06306,SUV,white,https://images.craigslist.org/00606_52HiKGdRY5ez_0jm0cU_600x450.jpg
7303996510,18888,2018,kia,optima,27838,clean,JTJGA31U860062394,sedan,white,https://images.craigslist.org/00707_2SarYOGRsQ8z_0ak07K_600x450.jpg
7303989040,26194,2018,buick,regal tourx,33714,clean,ZASFAKPN5J7B89670,wagon,silver,https://images.craigslist.org/00x0x_9UYFLVetyEJz_0kE0fu_600x450.jpg
7303988978,25995,2019,jeep,compass,23990,clean,WDDSJ5CB7JN509299,SUV,white,https://images.craigslist.org/00U0U_hSt5phLTK09z_0jm0cU_600x450.jpg
7303988515,23999,2019,dodge,charger,21529,clean,SALVP2RX4JH290655,sedan,red,https://images.craigslist.org/00R0R_9sG7i4ZqYaoz_0ak07K_600x450.jpg
7303988458,34995,2018,bmw,430i,21297,clean,KNAE15LA6L6086658,sedan,black,https://images.craigslist.org/00I0I_gDkJHyO0gXyz_0jm0cU_600x450.jpg
7303979204,21900,2009,chevrolet,express cargo van,100851,clean,YV4902RM6G2802010,van,black,https://images.craigslist.org/00M0M_b27ioHtcO8Xz_0kE0fu_600x450.jpg
7303979163,23900,2005,chevrolet,corvette,43242,clean,JN1AJ0HP6BM800271,convertible,black,https://images.craigslist.org/00z0z_8RdIVhMraFsz_0kE0fu_600x450.jpg
7303969155,18995,2018,jeep,renegade,30701,clean,1C4RDHDG9JC281748,SUV,red,https://images.craigslist.org/00b0b_ko2BORfq6zyz_0jm0cU_600x450.jpg
7303954282,14995,2009,bmw,x3,86596,clean,2GNAXHEV3K6280565,SUV,blue,https://images.craigslist.org/00V0V_7K3wihKPCiSz_0jm0cU_600x450.jpg
7303914015,15888,2012,mercedes-benz,ml 350,120904,clean,3KPFK4A74HE017779,SUV,black,https://images.craigslist.org/00e0e_bk5IEWCni6az_0ak05Q_600x450.jpg
7303904683,34900,2020,jeep,grand cherokee,13704,clean,ML32A4HJ1HH010482,SUV,white,https://images.craigslist.org/00G0G_dCGhINibI9Rz_0ak07K_600x450.jpg
7303895157,13995,2018,ford,fiesta,42033,clean,1C4NJPBB1GD748737,sedan,silver,https://images.craigslist.org/00B0B_a22ZM6l4Evdz_0ak07K_600x450.jpg
7303884697,24991,2018,volkswagen,passat,19574,clean,1FADP3E20GL289100,sedan,black,https://images.craigslist.org/00T0T_gvQujmPVd4dz_0ak07K_600x450.jpg
7303877384,27995,2011,chevrolet,silverado,92286,clean,WMWML33568TN67158,pickup,white,https://images.craigslist.org/00n0n_gMm3iQMd1MUz_0jm0cU_600x450.jpg
7303874085,28888,2019,infiniti,q70,32189,clean,JTNKARJE1JJ558581,sedan,brown,https://images.craigslist.org/00505_8E4DS1IAmsSz_0ak05Q_600x450.jpg
7303863399,22995,2014,mazda,mx-5 miata,6831,clean,YV4AC2HK3K2049341,convertible,grey,https://images.craigslist.org/01010_5xBG6eXJ7FIz_0ak07K_600x450.jpg
7303863441,33999,2018,bmw,x2 xdrive28i,16975,clean,4T4BF1FK0DR326063,SUV,blue,https://images.craigslist.org/00h0h_6SyqEdPGp2Vz_0ak07K_600x450.jpg
7303847414,19991,2014,dodge,durango,115532,clean,5TDXK3DC5DS292360,SUV,white,https://images.craigslist.org/00a0a_4n1E0GOcW5Wz_0ak07K_600x450.jpg
7303841239,27555,2016,ford,flex,33191,clean,5TDZK23C68S133485,SUV,silver,https://images.craigslist.org/00F0F_eb4sw5KttKDz_0ak05Q_600x450.jpg
7303830158,38983,2020,gmc,acadia,6559,clean,KNMAT2MV4GP648732,SUV,white,https://images.craigslist.org/00303_aq54MwcBWy4z_0ak07K_600x450.jpg
7303818499,41914,2019,ram,all-new 1500,28820,clean,2HGFB6E52FH707361,truck,silver,https://images.craigslist.org/00b0b_iYLGssVXImHz_0ak07K_600x450.jpg
